pointId,id,name,countryId,townId,address,longitude,latitude,categoryId,seq,installer_name,status,renewable_type,equipment_type,location_type,capacity_kw
590645,B_B06_1643_0114-0000,台中市西屯區安林段0114-0000地號,2,18,0114-0000,120.615164,24.205983,REVO_PV,590645,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590646,B_B06_1643_0115-0000,台中市西屯區安林段0115-0000地號,2,18,0115-0000,120.615164,24.205983,REVO_PV,590646,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590647,B_B06_1643_0116-0000,台中市西屯區安林段0116-0000地號,2,18,0116-0000,120.615164,24.205983,REVO_PV,590647,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590648,B_B06_1643_0117-0000,台中市西屯區安林段0117-0000地號,2,18,0117-0000,120.615164,24.205983,REVO_PV,590648,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590649,B_B06_1643_0118-0000,台中市西屯區安林段0118-0000地號,2,18,0118-0000,120.615164,24.205983,REVO_PV,590649,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590650,B_B06_1643_0119-0000,台中市西屯區安林段0119-0000地號,2,18,0119-0000,120.615164,24.205983,REVO_PV,590650,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590651,B_B06_1643_0120-0000,台中市西屯區安林段0120-0000地號,2,18,0120-0000,120.620307,24.205503,REVO_PV,590651,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590652,B_B06_1643_0120-0003,台中市西屯區安林段0120-0003地號,2,18,0120-0003,120.615164,24.205983,REVO_PV,590652,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590653,B_B06_1643_0121-0000,台中市西屯區安林段0121-0000地號,2,18,0121-0000,120.621094,24.202386,REVO_PV,590653,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590654,B_B06_1643_0121-0003,台中市西屯區安林段0121-0003地號,2,18,0121-0003,120.615164,24.205983,REVO_PV,590654,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590655,B_B06_1643_0132-0000,台中市西屯區安林段0132-0000地號,2,18,0132-0000,120.620307,24.205503,REVO_PV,590655,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590656,B_B06_1643_0132-0002,台中市西屯區安林段0132-0002地號,2,18,0132-0002,120.615164,24.205983,REVO_PV,590656,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590657,B_B06_1643_0133-0000,台中市西屯區安林段0133-0000地號,2,18,0133-0000,120.620307,24.205503,REVO_PV,590657,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590658,B_B06_1643_0133-0002,台中市西屯區安林段0133-0002地號,2,18,0133-0002,120.615164,24.205983,REVO_PV,590658,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590659,B_B06_1643_0147-0001,台中市西屯區安林段0147-0001地號,2,18,0147-0001,120.615164,24.205983,REVO_PV,590659,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590660,B_B06_1643_0189-0000,台中市西屯區安林段0189-0000地號,2,18,0189-0000,120.615164,24.205983,REVO_PV,590660,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590661,B_B06_1643_0191-0000,台中市西屯區安林段0191-0000地號,2,18,0191-0000,120.612067,24.206921,REVO_PV,590661,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590662,B_B06_1643_0191-0001,台中市西屯區安林段0191-0001地號,2,18,0191-0001,120.615164,24.205983,REVO_PV,590662,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590663,B_B06_1643_0210-0000,台中市西屯區安林段0210-0000地號,2,18,0210-0000,120.615164,24.205983,REVO_PV,590663,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590664,B_B06_1643_0851-0000,台中市西屯區安林段0851-0000地號,2,18,0851-0000,120.615164,24.205983,REVO_PV,590664,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590665,B_B06_1643_0854-0000,台中市西屯區安林段0854-0000地號,2,18,0854-0000,120.615164,24.205983,REVO_PV,590665,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590666,B_B06_1643_0855-0000,台中市西屯區安林段0855-0000地號,2,18,0855-0000,120.620307,24.205503,REVO_PV,590666,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590667,B_B06_1643_0855-0002,台中市西屯區安林段0855-0002地號,2,18,0855-0002,120.615164,24.205983,REVO_PV,590667,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590668,B_B06_1643_0867-0000,台中市西屯區安林段0867-0000地號,2,18,0867-0000,120.615164,24.205983,REVO_PV,590668,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590669,B_B06_1643_0868-0000,台中市西屯區安林段0868-0000地號,2,18,0868-0000,120.615164,24.205983,REVO_PV,590669,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590670,B_B06_1643_0869-0000,台中市西屯區安林段0869-0000地號,2,18,0869-0000,120.615164,24.205983,REVO_PV,590670,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590671,B_B06_1643_0873-0000,台中市西屯區安林段0873-0000地號,2,18,0873-0000,120.615164,24.205983,REVO_PV,590671,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
590672,B_B06_1643_0875-0000,台中市西屯區安林段0875-0000地號,2,18,0875-0000,120.615164,24.205983,REVO_PV,590672,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4998.96000
669420,B_B18_0188_0163-0000,台中市大雅區橫山段0163-0000地號,2,30,0163-0000,120.616948,24.217808,REVO_PV,669420,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1878.24000
669421,B_B18_0188_0164-0000,台中市大雅區橫山段0164-0000地號,2,30,0164-0000,120.617326,24.217950,REVO_PV,669421,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1878.24000
669422,B_B18_0188_0165-0000,台中市大雅區橫山段0165-0000地號,2,30,0165-0000,120.617326,24.217950,REVO_PV,669422,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1878.24000
669423,B_B18_0188_0167-0000,台中市大雅區橫山段0167-0000地號,2,30,0167-0000,120.617326,24.217950,REVO_PV,669423,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1878.24000
669424,B_B18_0188_0168-0000,台中市大雅區橫山段0168-0000地號,2,30,0168-0000,120.617326,24.217950,REVO_PV,669424,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1878.24000
669425,B_B18_0188_0169-0000,台中市大雅區橫山段0169-0000地號,2,30,0169-0000,120.617326,24.217950,REVO_PV,669425,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1878.24000
669426,B_B18_0188_0170-0000,台中市大雅區橫山段0170-0000地號,2,30,0170-0000,120.617326,24.217950,REVO_PV,669426,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1878.24000
669427,B_B18_0188_0171-0000,台中市大雅區橫山段0171-0000地號,2,30,0171-0000,120.617326,24.217950,REVO_PV,669427,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1878.24000
669428,B_B18_0188_0172-0000,台中市大雅區橫山段0172-0000地號,2,30,0172-0000,120.617269,24.217274,REVO_PV,669428,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1878.24000
669429,B_B18_0188_0173-0000,台中市大雅區橫山段0173-0000地號,2,30,0173-0000,120.617326,24.217950,REVO_PV,669429,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1878.24000
669430,B_B18_0188_0173-0002,台中市大雅區橫山段0173-0002地號,2,30,0173-0002,120.617626,24.217048,REVO_PV,669430,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1878.24000
669431,B_B18_0188_0174-0000,台中市大雅區橫山段0174-0000地號,2,30,0174-0000,120.618661,24.216491,REVO_PV,669431,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1878.24000
669432,B_B18_0188_0175-0000,台中市大雅區橫山段0175-0000地號,2,30,0175-0000,120.617326,24.217950,REVO_PV,669432,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1878.24000
669433,B_B18_7003_0309-0001,台中市大雅區下橫山段0309-0001地號,2,30,0309-0001,120.617326,24.217950,REVO_PV,669433,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1878.24000
669434,B_B18_7003_0310-0001,台中市大雅區下橫山段0310-0001地號,2,30,0310-0001,120.617326,24.217950,REVO_PV,669434,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1878.24000
669435,B_B18_7003_0310-0019,台中市大雅區下橫山段0310-0019地號,2,30,0310-0019,120.617326,24.217950,REVO_PV,669435,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1878.24000
706350,B_B06_1644_0294-0000,台中市西屯區永林段0294-0000地號,2,18,0294-0000,120.606499,24.199844,REVO_PV,706350,台灣電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,199.80000
719499,B_B18_7026_0150-0000,台中市大雅區科雅段0150-0000地號,2,30,0150-0000,120.625527,24.222707,REVO_PV,719499,旭孝電力股份有限公司籌備處,商轉中,太陽光電(PV),第一型,屋頂型,2802.50000
1044354,B_B08_1171_0034-0000,台中市北屯區溝背段0034-0000地號,2,20,0034-0000,120.709810,24.188644,REVO_PV,1044354,昱鼎電業股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1044355,B_B08_1171_0064-0000,台中市北屯區溝背段0064-0000地號,2,20,0064-0000,120.709264,24.186310,REVO_PV,1044355,昱鼎電業股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
1044356,B_B08_1171_0104-0000,台中市北屯區溝背段0104-0000地號,2,20,0104-0000,120.710363,24.182787,REVO_PV,1044356,昱鼎電業股份有限公司,取得施工許可,太陽光電(PV),第一型,屋頂型,
593474,B_B15_3002_0005-0002,台中市后里區牛稠坑段七星小段0005-0002地號,2,27,0005-0002,120.720397,24.310677,REVO_PV,593474,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,3011.04000
593475,B_B15_3002_0009-0000,台中市后里區牛稠坑段七星小段0009-0000地號,2,27,0009-0000,120.728729,24.295558,REVO_PV,593475,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,3011.04000
593476,B_B15_3002_0010-0000,台中市后里區牛稠坑段七星小段0010-0000地號,2,27,0010-0000,120.720397,24.310677,REVO_PV,593476,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,3011.04000
593477,B_B15_3002_0016-0000,台中市后里區牛稠坑段七星小段0016-0000地號,2,27,0016-0000,120.720501,24.309857,REVO_PV,593477,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,3011.04000
593478,B_B15_3002_0017-0000,台中市后里區牛稠坑段七星小段0017-0000地號,2,27,0017-0000,120.720501,24.309857,REVO_PV,593478,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,3011.04000
593479,B_B15_3002_0021-0000,台中市后里區牛稠坑段七星小段0021-0000地號,2,27,0021-0000,120.724257,24.290702,REVO_PV,593479,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,3011.04000
593480,B_B15_3002_0038-0000,台中市后里區牛稠坑段七星小段0038-0000地號,2,27,0038-0000,120.720501,24.309857,REVO_PV,593480,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,3011.04000
593481,B_B15_3002_0039-0000,台中市后里區牛稠坑段七星小段0039-0000地號,2,27,0039-0000,120.720501,24.309857,REVO_PV,593481,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,3011.04000
593482,B_B15_3002_0040-0000,台中市后里區牛稠坑段七星小段0040-0000地號,2,27,0040-0000,120.720501,24.309857,REVO_PV,593482,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,3011.04000
611981,B_B15_3002_0005-0002,台中市后里區牛稠坑段七星小段0005-0002地號,2,27,0005-0002,120.725994,24.297468,REVO_PV,611981,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4624.24000
611982,B_B15_3002_0009-0000,台中市后里區牛稠坑段七星小段0009-0000地號,2,27,0009-0000,120.728729,24.295558,REVO_PV,611982,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4624.24000
611983,B_B15_3002_0010-0000,台中市后里區牛稠坑段七星小段0010-0000地號,2,27,0010-0000,120.725994,24.297468,REVO_PV,611983,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4624.24000
611984,B_B15_3002_0016-0000,台中市后里區牛稠坑段七星小段0016-0000地號,2,27,0016-0000,120.725994,24.297468,REVO_PV,611984,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4624.24000
611985,B_B15_3002_0017-0000,台中市后里區牛稠坑段七星小段0017-0000地號,2,27,0017-0000,120.725994,24.297468,REVO_PV,611985,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4624.24000
611986,B_B15_3002_0021-0000,台中市后里區牛稠坑段七星小段0021-0000地號,2,27,0021-0000,120.724257,24.290702,REVO_PV,611986,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4624.24000
611987,B_B15_3002_0038-0000,台中市后里區牛稠坑段七星小段0038-0000地號,2,27,0038-0000,120.725994,24.297468,REVO_PV,611987,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4624.24000
611988,B_B15_3002_0039-0000,台中市后里區牛稠坑段七星小段0039-0000地號,2,27,0039-0000,120.725994,24.297468,REVO_PV,611988,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4624.24000
611989,B_B15_3002_0040-0000,台中市后里區牛稠坑段七星小段0040-0000地號,2,27,0040-0000,120.725994,24.297468,REVO_PV,611989,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4624.24000
669304,B_B15_0188_0019-0003,台中市后里區后里段后里小段0019-0003地號,2,27,0019-0003,120.726331,24.316715,REVO_PV,669304,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1472.64000
669307,B_B15_0188_0019-0007,台中市后里區后里段后里小段0019-0007地號,2,27,0019-0007,120.734382,24.317939,REVO_PV,669307,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1472.64000
669308,B_B15_0188_0027-0000,台中市后里區后里段后里小段0027-0000地號,2,27,0027-0000,120.734382,24.317939,REVO_PV,669308,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1472.64000
669309,B_B15_0188_0027-0001,台中市后里區后里段后里小段0027-0001地號,2,27,0027-0001,120.726331,24.316715,REVO_PV,669309,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1472.64000
669310,B_B15_0188_0028-0000,台中市后里區后里段后里小段0028-0000地號,2,27,0028-0000,120.734382,24.317939,REVO_PV,669310,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1472.64000
669311,B_B15_0188_0029-0000,台中市后里區后里段后里小段0029-0000地號,2,27,0029-0000,120.734382,24.317939,REVO_PV,669311,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1472.64000
669312,B_B15_0188_0035-0000,台中市后里區后里段后里小段0035-0000地號,2,27,0035-0000,120.734382,24.317939,REVO_PV,669312,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1472.64000
669313,B_B15_0188_0036-0000,台中市后里區后里段后里小段0036-0000地號,2,27,0036-0000,120.726331,24.316715,REVO_PV,669313,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1472.64000
669314,B_B15_0188_0036-0001,台中市后里區后里段后里小段0036-0001地號,2,27,0036-0001,120.734382,24.317939,REVO_PV,669314,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1472.64000
669315,B_B15_0188_0037-0000,台中市后里區后里段后里小段0037-0000地號,2,27,0037-0000,120.726331,24.316715,REVO_PV,669315,森勁電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,1472.64000
819169,K_K05_0634_0051-0000,苗栗縣銅鑼鄉竹森段0051-0000地號,11,196,0051-0000,120.787230,24.505132,REVO_PV,819169,普登銅鑼太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
819170,K_K05_0634_0054-0000,苗栗縣銅鑼鄉竹森段0054-0000地號,11,196,0054-0000,120.788668,24.505592,REVO_PV,819170,普登銅鑼太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
819171,K_K05_0634_0055-0000,苗栗縣銅鑼鄉竹森段0055-0000地號,11,196,0055-0000,120.789392,24.505314,REVO_PV,819171,普登銅鑼太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
819172,K_K05_0634_0056-0000,苗栗縣銅鑼鄉竹森段0056-0000地號,11,196,0056-0000,120.788530,24.504584,REVO_PV,819172,普登銅鑼太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
819173,K_K05_0634_0058-0000,苗栗縣銅鑼鄉竹森段0058-0000地號,11,196,0058-0000,120.786836,24.505011,REVO_PV,819173,普登銅鑼太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
819174,K_K05_0634_0059-0000,苗栗縣銅鑼鄉竹森段0059-0000地號,11,196,0059-0000,120.789207,24.504106,REVO_PV,819174,普登銅鑼太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
819175,K_K05_0634_0060-0000,苗栗縣銅鑼鄉竹森段0060-0000地號,11,196,0060-0000,120.786379,24.504886,REVO_PV,819175,普登銅鑼太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
819176,K_K05_0634_0061-0000,苗栗縣銅鑼鄉竹森段0061-0000地號,11,196,0061-0000,120.786119,24.504273,REVO_PV,819176,普登銅鑼太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
819177,K_K05_0634_0062-0000,苗栗縣銅鑼鄉竹森段0062-0000地號,11,196,0062-0000,120.788394,24.503756,REVO_PV,819177,普登銅鑼太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
819178,K_K05_0634_0064-0000,苗栗縣銅鑼鄉竹森段0064-0000地號,11,196,0064-0000,120.787196,24.504612,REVO_PV,819178,普登銅鑼太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
819179,K_K05_0634_0066-0000,苗栗縣銅鑼鄉竹森段0066-0000地號,11,196,0066-0000,120.789187,24.503713,REVO_PV,819179,普登銅鑼太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
866345,K_K05_0634_0051-0000,苗栗縣銅鑼鄉竹森段0051-0000地號,11,196,0051-0000,120.787230,24.505132,REVO_PV,866345,普登太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
866346,K_K05_0634_0052-0000,苗栗縣銅鑼鄉竹森段0052-0000地號,11,196,0052-0000,120.787676,24.505254,REVO_PV,866346,普登太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
866347,K_K05_0634_0054-0000,苗栗縣銅鑼鄉竹森段0054-0000地號,11,196,0054-0000,120.788668,24.505592,REVO_PV,866347,普登太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
866348,K_K05_0634_0055-0000,苗栗縣銅鑼鄉竹森段0055-0000地號,11,196,0055-0000,120.789392,24.505314,REVO_PV,866348,普登太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
866349,K_K05_0634_0056-0000,苗栗縣銅鑼鄉竹森段0056-0000地號,11,196,0056-0000,120.788530,24.504584,REVO_PV,866349,普登太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
866350,K_K05_0634_0057-0000,苗栗縣銅鑼鄉竹森段0057-0000地號,11,196,0057-0000,120.786250,24.505091,REVO_PV,866350,普登太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
866351,K_K05_0634_0058-0000,苗栗縣銅鑼鄉竹森段0058-0000地號,11,196,0058-0000,120.786836,24.505011,REVO_PV,866351,普登太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
866352,K_K05_0634_0059-0000,苗栗縣銅鑼鄉竹森段0059-0000地號,11,196,0059-0000,120.789207,24.504106,REVO_PV,866352,普登太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
866353,K_K05_0634_0060-0000,苗栗縣銅鑼鄉竹森段0060-0000地號,11,196,0060-0000,120.786379,24.504886,REVO_PV,866353,普登太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
866354,K_K05_0634_0061-0000,苗栗縣銅鑼鄉竹森段0061-0000地號,11,196,0061-0000,120.786119,24.504273,REVO_PV,866354,普登太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
866355,K_K05_0634_0062-0000,苗栗縣銅鑼鄉竹森段0062-0000地號,11,196,0062-0000,120.788394,24.503756,REVO_PV,866355,普登太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
866356,K_K05_0634_0063-0000,苗栗縣銅鑼鄉竹森段0063-0000地號,11,196,0063-0000,120.787108,24.504448,REVO_PV,866356,普登太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
866357,K_K05_0634_0064-0000,苗栗縣銅鑼鄉竹森段0064-0000地號,11,196,0064-0000,120.787196,24.504612,REVO_PV,866357,普登太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
866358,K_K05_0634_0065-0000,苗栗縣銅鑼鄉竹森段0065-0000地號,11,196,0065-0000,120.787508,24.504544,REVO_PV,866358,普登太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
866359,K_K05_0634_0066-0000,苗栗縣銅鑼鄉竹森段0066-0000地號,11,196,0066-0000,120.789187,24.503713,REVO_PV,866359,普登太陽能企業股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
769930,K_K09_0531_1267-0000,苗栗縣竹南鎮頂埔段1267-0000地號,11,200,1267-0000,120.915720,24.716657,REVO_PV,769930,弘泰電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4882.25000
769931,K_K09_0541_0382-0000,苗栗縣竹南鎮大同段0382-0000地號,11,200,0382-0000,120.915107,24.715093,REVO_PV,769931,弘泰電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4882.25000
769932,K_K09_0541_0383-0000,苗栗縣竹南鎮大同段0383-0000地號,11,200,0383-0000,120.913099,24.715769,REVO_PV,769932,弘泰電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4882.25000
769933,K_K09_0541_0388-0000,苗栗縣竹南鎮大同段0388-0000地號,11,200,0388-0000,120.911108,24.715862,REVO_PV,769933,弘泰電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,4882.25000
1155768,G_G10_0167_0083-0000,宜蘭縣三星鄉尚義段0083-0000地號,7,162,0083-0000,121.702210,24.699378,REVO_PV,1155768,和裕順股份有限公司,商轉中,太陽光電(PV),第一型,地面型,3600.00000
1155769,G_G10_0167_0083-0002,宜蘭縣三星鄉尚義段0083-0002地號,7,162,0083-0002,121.702942,24.699685,REVO_PV,1155769,和裕順股份有限公司,商轉中,太陽光電(PV),第一型,地面型,3600.00000
1155770,G_G10_0167_0083-0005,宜蘭縣三星鄉尚義段0083-0005地號,7,162,0083-0005,121.702085,24.700735,REVO_PV,1155770,和裕順股份有限公司,商轉中,太陽光電(PV),第一型,地面型,3600.00000
1155771,G_G10_0167_0083-0006,宜蘭縣三星鄉尚義段0083-0006地號,7,162,0083-0006,121.703099,24.699069,REVO_PV,1155771,和裕順股份有限公司,商轉中,太陽光電(PV),第一型,地面型,3600.00000
1155772,G_G10_0167_0083-0007,宜蘭縣三星鄉尚義段0083-0007地號,7,162,0083-0007,121.703268,24.699073,REVO_PV,1155772,和裕順股份有限公司,商轉中,太陽光電(PV),第一型,地面型,3600.00000
703244,H_H09_0500_0962-0015,桃園市龍潭區銅鑼圈段0962-0015地號,8,173,0962-0015,121.196764,24.818570,REVO_PV,703244,台灣電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,165.00000
703245,H_H09_0500_0962-0026,桃園市龍潭區銅鑼圈段0962-0026地號,8,173,0962-0026,121.197082,24.819079,REVO_PV,703245,台灣電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,165.00000
703246,H_H09_0500_0964-0001,桃園市龍潭區銅鑼圈段0964-0001地號,8,173,0964-0001,121.195572,24.818963,REVO_PV,703246,台灣電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,165.00000
703247,H_H09_0500_0965-0000,桃園市龍潭區銅鑼圈段0965-0000地號,8,173,0965-0000,121.195570,24.819304,REVO_PV,703247,台灣電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,165.00000
703248,H_H09_0500_0965-0006,桃園市龍潭區銅鑼圈段0965-0006地號,8,173,0965-0006,121.195110,24.819402,REVO_PV,703248,台灣電力股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,165.00000
803586,J_J09_0356_1936-0000,新竹縣新豐鄉中崙段1936-0000地號,10,185,1936-0000,121.012570,24.885489,REVO_PV,803586,華洋電業開發股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,897.00000
971640,J_J09_0423_0008-0000,新竹縣新豐鄉忠信段0008-0000地號,10,185,0008-0000,121.004667,24.877990,REVO_PV,971640,得禾能源股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,3247.38000
971642,J_J09_0423_0017-0000,新竹縣新豐鄉忠信段0017-0000地號,10,185,0017-0000,121.002668,24.876786,REVO_PV,971642,得禾能源股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,3247.38000
971643,J_J09_0423_0018-0000,新竹縣新豐鄉忠信段0018-0000地號,10,185,0018-0000,121.003093,24.877890,REVO_PV,971643,得禾能源股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,3247.38000
971644,J_J09_0423_0019-0000,新竹縣新豐鄉忠信段0019-0000地號,10,185,0019-0000,121.003613,24.878935,REVO_PV,971644,得禾能源股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,3247.38000
971645,J_J09_0423_0051-0000,新竹縣新豐鄉忠信段0051-0000地號,10,185,0051-0000,121.000420,24.877907,REVO_PV,971645,得禾能源股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,3247.38000
971646,J_J09_0423_0052-0000,新竹縣新豐鄉忠信段0052-0000地號,10,185,0052-0000,121.001763,24.877512,REVO_PV,971646,得禾能源股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,3247.38000
971647,J_J09_0423_0053-0000,新竹縣新豐鄉忠信段0053-0000地號,10,185,0053-0000,121.001802,24.876591,REVO_PV,971647,得禾能源股份有限公司,商轉中,太陽光電(PV),第一型,屋頂型,3247.38000
